playlist_id,title
20862,Bob Barker Mix
2087,Ernie's Mix
20882,yes i am lonely and bitter...  thanks for asking
20890,"The Sky's The Ground, The Bombs Are Plants, And We Are The Sun, Love (Indie Mix 7)"
20901,"Toxic Pop Syndrome, Volume 1"
20905,Don't Stop 'Till You Get Enough!
20913,Gnutella will never be as good as Napster was.
20915,NA
20924,Soundtrack to Oblivion #8.01
20928,Soundtrack to the Same Old #2
20929,Soundtrack to the Same Old #2.2
20932,NA
20936,Awesome Tape #3
20940,Before You Were Punk
20949,Zinnia Becomes Eclectic
20968,mix tape for an apathetic boy
20978,we got the jazz/we got the jazz 1
20990,it might blow up... beats 'n' breaks 'n' rhymes 2
2101,Generic Blues
21041,She'll never break
21042,Time To Play B Sides
21053,welfare checks and robot sex
21056,Behead Gordon Campbell
21071,crossroads...road trips aren't just for guys anymore....
21081,Faster Pussycat! Kill! Kill!
21092,Party up
21093,Reefer Madness II - The Killer Weed
21102,NA
21109,I Am Fucking Nuts: MP3 Potpourri #8
21112,Songs From A Mix Tape... or Five
21116,Dandy's Mix
21138,Please Please Please Please Me
21142,NA
21145,everybody go to the chatroom
21146,I've Been Thinkin And Drinkin
21164,The Catcher in the Rye
21165,Cat's Cradle
21171,lazy sunny summer
21192,Jazz (Piano Jazz Edition)
21219,NA
21220,appel
21222,NA
21228,Luigi
2124,dirt under the fingernails
21255,Paul's Reductive History of British Rock Vol. 2: Next Big Things (1992-2001)
21294,Silly Love Song CD For a Korn Loving Psycho Snob
21305,NA
21313,college co-ed mix
21316,you're my favorite piece of playground equipment
21322,For Ish (Cause He's the Ish!)
21345,Short Introduction to Modern Alternative
21383,input/output
21385,Hammered With Schrader: Songs to Listen to Whilst Drinking
21392,Building the Better Failure
2140,Random Thoughts
21403,1212
21406,Jazz (Flute Jazz Edition)
21408,comp-o-licious
21410,the february
21414,Glamour And Damage
21431,Noisewerks
2144,Reheated Souffles: 35 Years of Beatles Pastiche
21447,how long i can stay straight & still see straight
21455,grade 11
21470,NA
21482,There is a number of small things...
21483,"Ultimate Soundtrack, Disc II: The Earliest Years 2"
21486,"Ultimate Soundtrack, Disc IV: Learning the Classics"
21491,Belle & Sebastian for Moms
21493,The Punk Rawk Tape
21498,Mental Traction
21504,Less of the pity and more of the Fun!!
21511,now i'm found
21525,NA
2154,"A Whole Box of ""Classic Curads"" Couldn't Stop That River of Blood"
21548,NA
21549,Hate Your Way
21562,summer 2001
21567,winter perfect
21569,miss neisha
21573,NA
21577,NA
21589,vday test mix
21596,when we shine in each other's sky
21600,NA
21601,joy girls
21610,NA
21623,The Uncanny X-Men vs. The Harper's Index
21629,"""Let the Jukebox Keep On Playin'"""
21643,"i made it for meg, and she cut off my leg"
21645,indie rocker has a nervous breakdown
21652,Unwashed and Somewhat Slightly Bluesy
21655,Music Mix 11
21678,NA
21694,NA
21696,When Pianos Try To Be Guitars
21701,Songs for Insomniacs
21707,NA
21710,Beck
21712,Life Is Too Short To Be Bored
21721,Unplugged in PA
21727,Fall From Ecstasy
21734,I'm worth a million in prizes
21735,Sentimental Songs for Susan
21740,Keeping You Interested
21746,NA
21752,NA
21757,1994 Christmas Tape
21771,Tales of the Proverbial 2nd Chance v 65
21780,"Reports that ""The Kids Aren't Alright"" Are Greatly Exaggerated"
21795,The Neptunes Had Nothing to Do With Any of This
21804,music in the air
21810,just a tool in va
21811,NA
21816,NA
21831,NA
21835,Mr. Sun's Riverboat Gambling Operation II
21837,the Stalker's Paradise
21847,NA
21851,loooove songs
21854,NA
21866,Live to Surf - Surf to Live.
21887,Live Shit: Binge and Binge 2001 (Oct-Dec)
21889,Summer 2001 Mix
21894,R.E.M. Finest Worksongs 1991-2001
21899,Alone is lonely
21902,NA
21907,Where Have You Been All My Life?
21909,Be My Guest
21916,NA
21918,Case Of The Missing Go-Go Girls
21922,Various Artists - The Ronh Atian Influences
21926,Need For Sleep
21927,"""Would That Be The Love Between A Man And A Woman, Or The Love Of A Man For A Fine Cuban Cigar?"""
21930,avoiding eye contact at all costs
21973,It never really is a good time
21998,"mini-pops, or 38 tracks fer 1 track"
22008,she's my sweet little thing
22011,Gorgeous Ass 2
22034,"Dead Eyes, Are You Just Like Me?? (A Half After Lovers' Last Hour)"
22042,All In The Family-Sister
22052,Charelston Gardens
22054,NA
22066,Peace On Earth (and Other Stuff) (1996-97)
22079,Unelectric
22086,in the middle of the night i call your name
22093,to be a rock and not to roll
22105,Songs to Have Hard-ons to vol.2
22109,Please Don't Be Afraid (Novocain-Disk 2)
22116,"the world is unfair, cruel, and absurd"
22125,cd for a friend
22129,"Valentine's Mix: Songs of Love, Anti-love, and Heartbreak"
22149,And you'll never hear surf music again...
22152,Disenchanted
22157,NA
22159,NA
22175,I won't let you break me
22178,this is about as social as i get
22194,Sideways Glances
22226,long drive on open highway
22229,The Turn-On
22278,Erin's Sunny Happy Day Mix
2229,Paper Cup
22294,Return of the King who loves you Baby
22295,get out of this stinkin' hole that i call my home: a mix
22297,NA
22302,message to the anachronist
22323,High On Sunday
22332,NA
22341,about a girl
22350,The Good the Bad and Motorhead
22369,The Hours I Keep
22371,Tales of the Proverbial 2nd Chance v 16
22391,"i've got 5-finger discount clothes, bloody fingers and a runny nose."
22397,there's no excuse
22399,God Knows It's True: 20 Golden Greats From Teenage Fanclub
22413,The Beatles: Rise and Fall
22415,When You're Young (2 CDs)
22434,Can you smell what the Rock is cookin' ?
22444,Beats of all flavors
22449,Wet
22458,"you can close your eyes, but you might as well commit suicide"
22460,Music to think that I'm handsome to
22472,"Cheer Up You Bitch, or I'll Kick Your Ass"
22480,"She Broke My Heart, Stole My Best Guitar"
2249,Seven Thirty - on the way home from the airport
22494,i want some insomnia
22499,but she walks right past his grave
22526,NA
22533,Desert Rock Primer
22544,In defense of the 80's
22551,The First Mix In A Long While...
22555,Muzac: Who Needs Drugs When You've Got Soul?
22557,NA
22560,"Forward To Toronto, Vol. I"
22561,passion killer
22573,"(tape for minor rock stars, number three)"
22575,"(tape for minor rock stars, number four)"
22592,post-punk grab bag
2260,Secret
22624,NA
22637,NA
22646,At Work (2)
22654,American Soul
22680,NA
22687,"""kill yourself and you'll be happy,"" you said. how would you know? how the FUCK would you know?!"
22704,NA
22721,Hardcore
22743,mixage for zoe!
22750,car music - hip hop
22760,hard hittin' hits
22779,An Inordinate Fondness for Beatles
22790,Cheese-O-Matic
22798,"Scared Shitless, The Music Has Your Soul"
2280,NA
22845,"Grown Up All Wrong, Volume 39"
22865,Songs in D-major
22885,Relax with Dr.Hoover
22897,hare lamentation
22901,NA
22926,All The Kids Are Gonna Blow Their Tops
22928,------------------------------
22936,somewhere between two points of equal interest
22943,i hate prog rock!
22945,Defies Physics
22947,Relax with Dr.Hoover Pt III
22953,Tribute To Earnhardt... The Wrong Way
22959,Me this mix and a bottle make three
22960,Cutis & friends vol4
22974,Off-Track
22975,Waiting For the Dryer to Buzz
2298,BEN-Volume 1
22994,rap is something that you do...hip-hop is something that you live!
23016,Sex Soundtrack for Deviants
23023,Ultimix 2
23046,NA
23047,Re-Make/Re-Model: Songs Uncovered
2305,Showered Mix
23059,"Young, Gifted & Black"
23089,Make a Jazz Noise Here
23092,early morning before my test
23103,I was a mod before you were a mod
23107,Weezer: B-Sides
23117,on a roll
23121,"quit calling me ""miss apocolypse"""
23124,For Goldmatt
23128,Kootchie Koo
23133,NA
23144,Measured Out In Years CD13
23148,NA
23153,your general mix
23160,An Upward Search
2318,The Best of 1996
23184,NA
23198,New College CD #5
23210,WinterWalk
23216,Boston
2323,It's the most!
23237,Happiness = Reality - Expectations
23238,Three Little Words CD17
23248,NA
23262,Depeche Mode: At Their Best (1985-1990)
23263,Depeche Mode: Best of the Rest
2327,NA
23270,You'd love to know what it's like...
23297,"Untitled, Vol. 2"
2330,mug mug mug
23343,"""It's not that easy..."""
23344,Some things I just don't want to know
23346,Some things I just don't want to know II
23350,"You like Godard, I like Fellini"
23357,originating from the base of my spine
23371,Trax Six: The Mixtape of The Beast
23386,Stay Up Late and Listen In
23390,the snowdropper's revenge (b)
23394,most things are expressed better through music.
23416,The skyline is two gazes long
23417,February 2002 mix
23445,Kuesse von Dir - Incredibly Strange Music aus deutschen Schallarchiven Vol. 5
23448,A Nice Cup of Shut the F*ck Up
23476,Smashing Pumpkins: Hipsters Unite
23478,Strings
2348,Too Bored to Cry
23491,Kingdom for a Kiss
23497,I got what I asked for and more
23522,coffee makes me sleepy
23532,"What, you been livin' in a Cave?"
23538,obligatory covers mix (the chicago nebraska ohio fiasco)
23551,the Loving
23557,linotype compendio
23571,NA
23576,Spirituality and Frivolity
23580,you're not allowed to fall asleep (the chicago nebraska ohio fiasco)
23587,NA
23590,Driving To Killington
23591,Catina Scratch Fever
23598,NA
23616,NA
23617,NA
2362,SEDIFM (Have a nice DIY)
23620,Shayne-O-Big Mac x-8
23621,boom i got your...
2363,distraction
23630,run come do rocksteady
23634,make yo' trunk rattle!
23641,sampler
23647,V-Day 2002
23652,You Should Pay Rent In My Mind
23656,Unsubtle Movements
23661,And Then My Brother...
23667,NA
23673,Untitled - 10/17/2000
23677,Tales of the Proverbial 2nd Chance v 21
23685,Jazz 4 Dad
23695,"""i get kicked around."" ""a LOT."""
23705,Beth's Travel Mix
2372,Jenn's 1996 Mix
23720,Sizzle The Deck
23724,you're my star
23725,Bright Yellow Sun
23733,We don't need no stinkin lyrics!
23737,a is to b as b is to c: (a) dedicated to the 793
23751,Mood
23770,do you kids like that rock 'n roll music?
23778,Rhetorical Question: When Rhetoric Dies...
23799,Well I Got This Guitar And I Learned How To Make It Talk
23817,NA
23826,roadtrip project (tape one)
23836,That Will Never Happen Again CD32
23843,Swedish Chef Monster Meatball Mix
23845,Godzilla vs. Satanzilla
23851,angel
23860,Springtheme
23861,NA
23870,NA
23874,pull me out of this funk
23877,NA
2388,Dirty Boogie
23894,NA
23900,Boom! Vol 4
23919,"""I Hear A Symphony"""
23920,Morphine Drip
23966,journey to the end
23970,Pop for Love and Sleeping
2398,Vinyl Treasures
24002,Total Purple
24003,NA
24009,I saw god last night - and his name was Terry Adams.
24022,It was Ozymandias All Along
24034,[CD28] Luka Bloom's Black Flowers
24035,[CD29] Forest For the Trees
24043,Nobody Will Steal Komomopanda!
24045,Smoking Crack In The Teacher's Lounge
24059,ACiD GROOVE Vol. 3
24062,NA
24065,"happy bubbles deeply, brings a wideness to the eyes"
24068,never gonna get it right
24072,snoqualmie/andalucia
24080,Mr. Happy
2409,Jumpin' From Six To Six
24110,"Not very phunky, but...."
24115,BRAKES ON mix
24127,And the Beat Goes On #1
24128,dance party on the el train
2413,Traffic Jam
24133,NA
24134,You Can't Feed A Kid On Pages Ripped Out Of A Second Hand Copy of BEYOND GOOD AND EVIL
24137,for Anna on her 11th b-day
24165,My ultimate Heavy Metal mix
24166,My ultimate Hard Rock mix
24176,bbq rock vol 2
24178,Twin City Times
24201,It's Been Emotional
24208,"that's not a peacock, that's a rock and a reflector"
24222,Association Football
24224,j'adore les lucksmiths
24229,Sunday Morning 12:24 pm: A Hangover Mix
24237,Caring is Creepy
24240,"won't be satisfied, won't be denied"
24254,cat stevens
24259,Kicking Myself Off of the Tour
24260,k.d. lang: lower-case canadian
24269,Possibles
24276,She's Mine & I Still Want Her
24296,PEBBLES NOT ALLOWED (Rock Only)  part one
24299,Never Ending Math Equation
24305,spring and a train window
2431,Shimmy-Mix
24321,Rock and/or Roll
24341,(a) brooklyn rain
24359,the mix about names that is itself nameless
24360,The Punk Foot of Nose
24365,Foreign Lounge
24374,NA
24378,NA
24382,you gots ta chill!
24394,never be what you want me to be
24410,The Spring/Summer Collection
24435,Pop Songs My New Boyfriend Is Too Stupid To Know About
24439,I Need to Shave
24450,Tales of the Proverbial 2nd Chance v 56
24462,abortion mix
24469,"""Freak Out!!"""
2448,potpourri  #2
24494,The Ambient Internet--7th Download
24503,God Bless Texas
24525,Rock and Roll Racing
24537,To think my breaking heart could kid the moon
24538,"Run For Cover, Volume 2"
24546,The Mensa Mix
24562,The Quietest Sound In The World Is A Goth Guy Dancing
24576,"""pretentious title"""
24591,the village atheist
24601,"Another Hard Day At The Jungle, Another Hard Day At The Zoo"
24605,April
24608,NA
24610,NA
24612,NA
24615,NA
24616,NA
24629,NA
24638,NA
24639,NA
24640,NA
24644,NA
24651,NA
24666,NA
24676,NA
2469,NA
24693,NA
24701,NA
24703,NA
24705,NA
24709,NA
24714,NA
24716,NA
24721,NA
24725,NA
24727,NA
2474,NA
24750,NA
24774,NA
24805,NA
24830,NA
24833,NA
24841,NA
24842,NA
24849,NA
24857,NA
24860,NA
24866,NA
24876,NA
24887,NA
24890,NA
24897,NA
24898,NA
2491,NA
24918,NA
24922,NA
24926,NA
24957,NA
24959,kvSllens fynd - en fimp
24969,NA
24977,NA
24990,NA
25004,NA
25014,NA
25020,NA
25029,NA
25035,NA
25040,NA
25068,NA
25112,NA
25113,NA
25119,NA
25125,NA
25130,NA
25137,NA
25146,NA
25147,NA
25151,NA
25153,NA
25155,NA
25156,NA
25158,NA
25162,NA
25171,NA
25186,NA
25188,NA
25191,NA
25212,NA
25219,NA
25220,NA
25229,NA
25235,NA
25236,NA
25244,NA
25254,NA
25255,NA
25263,NA
25267,NA
25291,NA
25313,NA
25317,NA
25328,NA
25333,NA
25336,NA
25339,NA
25346,NA
25351,NA
25365,NA
2537,NA
25370,NA
25391,NA
25402,NA
25410,NA
25423,NA
25432,NA
2545,NA
25458,NA
25459,NA
25460,NA
25461,NA
25463,NA
25470,NA
25473,NA
25487,NA
25491,NA
25497,NA
25503,NA
25512,NA
25516,NA
25521,NA
25530,NA
25539,NA
25545,NA
25546,NA
25561,NA
25572,NA
25595,NA
2563,NA
25631,NA
25635,NA
25638,NA
25657,NA
25684,NA
25685,NA
25701,NA
25705,NA
25709,NA
25710,NA
25732,NA
25737,NA
25744,NA
25787,NA
25790,NA
25797,NA
25803,NA
25805,NA
25814,NA
25819,NA
25822,Layne Staley Tribute CD... RIP
25825,NA
25842,NA
25864,NA
25868,NA
25899,NA
25902,NA
25907,NA
25915,NA
25931,NA
25939,NA
25944,NA
25950,NA
25966,NA
25967,NA
25979,NA
2598,NA
26000,NA
26014,NA
26017,NA
26018,NA
26020,NA
26026,NA
26029,NA
26045,NA
26059,NA
26060,NA
26065,NA
26066,NA
26074,NA
26076,NA
26078,NA
26079,NA
26090,NA
26091,NA
26095,NA
26129,NA
26144,NA
26147,NA
2615,NA
26155,NA
26157,NA
26168,NA
2617,NA
26181,NA
26183,NA
26185,NA
26203,NA
2621,NA
26210,NA
26219,NA
26220,NA
26231,NA
26234,NA
26236,NA
26239,NA
26244,NA
26262,NA
26267,NA
2627,NA
26275,NA
26278,NA
26292,NA
26314,NA
26337,NA
26340,NA
26375,NA
26386,NA
26392,NA
26393,NA
26394,NA
26420,NA
26433,NA
26449,NA
2645,NA
26456,NA
26467,NA
26471,NA
26493,NA
26501,NA
26503,NA
2651,NA
26527,NA
26531,NA
26538,NA
26546,NA
26549,NA
26550,NA
26553,NA
26557,NA
2657,NA
26590,favorite pumpkins songs
26598,NA
26601,NA
26604,NA
26611,NA
26612,NA
26623,NA
26632,NA
26640,NA
26648,NA
26667,NA
26677,NA
26699,NA
26702,NA
26704,NA
26719,NA
26721,NA
26728,NA
26740,NA
26763,NA
26768,NA
26778,NA
26784,NA
26802,NA
26805,NA
26808,NA
26812,NA
26823,NA
26825,NA
26828,NA
26844,NA
26847,NA
2688,NA
26890,NA
26899,NA
26918,NA
26923,NA
2693,NA
26935,NA
26936,NA
26955,NA
2699,NA
26994,NA
27027,NA
27035,NA
27044,NA
27071,NA
27087,NA
27091,NA
27093,NA
27097,NA
27104,NA
27112,NA
27119,NA
27122,NA
27132,NA
27142,NA
27153,NA
27165,NA
27176,NA
27187,NA
27190,NA
27197,NA
27198,NA
27201,NA
27207,NA
27213,NA
27215,NA
27216,NA
27220,NA
27225,NA
27241,NA
27242,NA
27249,NA
27257,NA
27286,NA
27292,NA
27298,NA
27300,NA
27309,NA
27317,NA
27322,NA
27327,ok so we both get two
27328,NA
27341,NA
27344,NA
27353,NA
27363,NA
27366,NA
27381,NA
27383,NA
27384,NA
27403,NA
27415,NA
27419,NA
27420,NA
27430,NA
27436,NA
27440,NA
27444,NA
27446,NA
27448,NA
27455,NA
27467,NA
2747,NA
27477,NA
27490,NA
27492,NA
27501,NA
27504,NA
27516,NA
27524,NA
27525,NA
27532,NA
27534,NA
27556,NA
27560,NA
27562,NA
27573,NA
27574,NA
27580,NA
